#Table1
ra,dec,deVRad_i,expRad_i,lnLExp_i,lnLDeV_i,z,logMass,ssfr,metallicity
146.777925432119,1.03958690086452,1.686773,1.455676,-2472.052,-286.0257,0.0864859,11.1892353392884,-8.2072286605835,0.00769999995827675
139.812189906707,1.07662235202484,3.906864,2.037349,-2284.058,-445.3557,0.08676749,11.0245843224581,-2.21525239944458,0.00769999995827675
143.171794407223,1.18937750773746,1.561754,1.189603,-2065.51,-204.1462,0.05184065,10.2403714703254,-4.74941349029541,0.0299999993294477
141.613932903521,1.51870382078497,9.889752,4.197396,-181.6091,-626.0029,0.05574673,10.7123649848281,-1.61835026741028,0.0149999996647239
142.654597310144,1.99566583895534,5.592722,3.00273,-13183,-192.7005,0.03669661,10.9566472922065,-4.05051803588867,0.00769999995827675
144.908043364268,2.02093820770559,1.868897,1.256373,-652.9235,-76.96779,0.09974585,10.8933750090104,-1.30729508399963,0.00769999995827675
146.747486266485,2.12332586939711,1.595088,1.245872,-1156.065,-72.28643,0.06231356,10.4972131525248,-3.40160775184631,0.00769999995827675
143.788431191402,2.50179041129173,3.79701,1.83319,-101.0114,-94.41472,0.07307719,10.3255901657162,-0.704783320426941,0.0120000001043081
146.544699538089,2.51960221267484,2.908284,1.884589,-5418.5,-103.7296,0.05857394,10.8790790483205,-4.74274015426636,0.00769999995827675
139.71577356721,1.24279133775825,2.517576,1.286811,-2229.029,-169.6994,0.08757084,10.8277601860648,-33,0.00960000045597553
140.002921141566,1.267998579571,1.46709,1.045088,-383.0966,-26.98971,0.08761682,10.4434816421478,-1.98314702510834,0.00960000045597553
135.750753655967,2.00523602422627,2.193285,1.307233,-2417.914,-39.87905,0.07117361,10.7526797945076,-33,0.00769999995827675
136.385809610878,2.03944272362335,6.715112,3.543314,-645.7131,-4185.095,0.05187498,10.8693769141853,-1.01098895072937,0.00769999995827675
143.177539379456,2.28163468925739,1.325066,0.978958,-410.4913,-5.237289,0.07304555,10.6188407519344,-4.91153240203857,0.00769999995827675
142.239591336647,2.58526899235157,7.0025,3.927168,-534.3914,-1350.013,0.05151572,10.8271391083108,-1.61575770378113,0.00960000045597553
135.086645364675,2.45536266105517,7.069109,3.007887,-95.52711,-8.26045,0.09842139,10.4893745490184,-1.47345352172852,0.00769999995827675
135.849838968442,2.93718151901835,2.35236,1.669352,-9.053149,-426.8904,0.09657528,10.2325558932499,-0.485363692045212,0.00769999995827675
139.236512763499,3.1260426689737,1.166552,0.8412782,-3087.206,-965.2694,0.08732129,10.7790269020082,-3.40829801559448,0.0299999993294477
137.700841103999,3.46725567482205,2.290917,1.804335,-5351.043,-551.2902,0.07256176,10.8084922821829,-3.42206788063049,0.00769999995827675
142.096074731384,3.84661733307966,2.851996,1.8923,-395.3206,-137.9197,0.08242915,10.9128851257291,-1.89825904369354,0.0189999993890524
132.032753871954,3.9430126006975,2.712974,1.91849,-1159.567,-178.9612,0.07756814,10.8251118052025,-4.05051803588867,0.00769999995827675
138.35066101986,4.27830132012703,4.107523,2.281595,-9.426104,-265.7505,0.07574715,10.4335997306157,-1.22360193729401,0.00769999995827675
137.594172631993,2.40139091575792,1.250894,0.8556731,-456.4376,-35.71458,0.09230191,10.3662929346212,-4.74941349029541,0.0299999993294477
143.519676990079,2.86479412113602,1.698643,1.227356,-754.5204,-29.64758,0.08963479,10.5171718540875,-2.55132269859314,0.00769999995827675
144.267750068498,2.79952847723832,5.345325,3.458895,-4565.741,-771.6409,0.09473649,10.921308917417,-9.23846244812012,0.00769999995827675
131.990361427896,2.88992422247479,11.28427,4.681067,-648.8376,-2510.38,0.05857696,10.6486460618873,-1.4517205953598,0.00769999995827675
135.847836345684,3.24806204552803,9.550649,3.695144,-328.9631,-448.2906,0.09918373,10.6385798399495,-0.604442417621613,0.00769999995827675
138.832680409516,3.69391873334414,3.413298,2.363667,-405.3473,-476.4438,0.05501616,10.2054102879716,-33,0.00769999995827675
132.011398489886,4.26853320677863,8.190315,5.573325,-14864.8,-4175.697,0.0585591,10.8781784377678,-2.55801248550415,0.0299999993294477
145.845442423396,5.59227039190474,6.373263,2.894282,-31.94337,-960.9711,0.08549052,10.4295343422291,-1.13720631599426,0.00769999995827675
129.597278256044,4.37034014362357,6.685522,3.806704,-179.4639,-1238.938,0.07462314,10.8186040715934,-1.89279043674469,0.0120000001043081
146.90939610836,5.96944649898615,1.921532,1.312358,-905.7187,-231.7897,0.08934049,10.4704152627599,-2.55132269859314,0.00769999995827675
128.341818551443,5.13435800666038,9.891996,3.926888,-142.4627,-1145.099,0.07484239,10.3192449461951,-1.29956674575806,0.00769999995827675
132.495149701593,4.13132116307151,7.737641,3.898189,-33.42735,-149.7651,0.09598763,10.6396652040227,-1.17892467975616,0.00960000045597553
127.524117194245,3.85987746639704,1.438503,1.223404,-239.6398,-72.09715,0.08686806,10.4512642247676,-3.40160775184631,0.00769999995827675
136.299296199388,4.89270826983148,6.153629,3.775527,-5036.66,-1281.438,0.05799385,11.1942487533158,-1.90745139122009,0.0189999993890524
136.582775545998,5.29189393663924,1.435845,1.061762,-707.4827,-60.61682,0.09158561,10.7304935486527,-9.08358573913574,0.00769999995827675
128.283941187041,4.8590903972407,1.361627,1.106307,-228.2674,-35.14314,0.06315478,10.2358626039268,-3.40160775184631,0.00769999995827675
131.522999189234,5.75468897431869,3.413445,2.060474,-78.29442,-65.86269,0.09311052,10.8797031718044,-1.55139565467834,0.0299999993294477
134.16967597963,5.87648689838276,8.5695,3.28161,-10.77866,-269.3204,0.05921466,10.4086796968647,-1.64846539497375,0.0189999993890524
140.077909569553,2.18365844967262,3.61549,2.013844,-5263.986,-119.4687,0.08899181,11.1772017895783,-6.28481912612915,0.0299999993294477
141.865328152357,3.34408793373224,9.23882,3.829707,-76.58531,-981.9476,0.07647726,10.3312831090367,-0.841389298439026,0.00769999995827675
132.190119746606,0.291519144738023,17.50831,7.725139,-7026.605,-4717.345,0.05299415,10.8650953152749,-2.55132269859314,0.00769999995827675
134.364487174269,1.14554058240134,6.922648,3.253636,-109.9292,-932.2998,0.06990264,10.6796089771524,-1.47197210788727,0.00769999995827675
134.11967708712,0.896584660552689,15.34986,6.114199,-37.18798,-430.5487,0.05258276,10.3425389574259,-1.42236328125,0.0120000001043081
144.881163405434,3.13946564553446,6.754231,3.327362,-154.6495,-418.5722,0.09354298,10.9077854256013,-1.73915410041809,0.00769999995827675
145.858948222966,3.09235607264871,1.406661,0.9885401,-1182.454,-92.27168,0.09368104,10.5383195218409,-3.40829801559448,0.0299999993294477
140.381950484077,4.49007669060431,7.242977,3.144561,-293.3532,-739.4198,0.07098093,10.30550213789,-0.774918735027313,0.00769999995827675
133.846630786634,2.191331529921,14.04727,6.145772,-33.35535,-561.0486,0.05126435,10.2804519408488,-1.5099618434906,0.00960000045597553
141.847991612198,5.24841349738504,1.799281,1.21204,-1825.693,-74.4015,0.08302715,10.6598924128797,-2.55801248550415,0.0299999993294477
140.177074952205,5.37511054440782,3.896395,2.404437,-4539.516,-134.5945,0.08873463,11.1686630287995,-2.66989159584045,0.00769999995827675
140.227701180793,4.89954501755502,4.728792,2.602129,-744.9565,-326.8844,0.08135257,10.9550981357827,-1.58589065074921,0.00769999995827675
139.824547997873,5.1647141266167,7.272719,3.675409,-1424.089,-2861.75,0.07502555,11.0620627872632,-1.23826849460602,0.0299999993294477
139.94473452411,5.99074937513948,12.32021,5.272898,-767.8564,-1366.971,0.08234068,11.1122016976442,-1.95642268657684,0.00769999995827675
136.884448529927,0.331371021868166,10.77089,4.567164,-1410.857,-938.354,0.06989521,10.5128896738072,-1.58499908447266,0.00769999995827675
136.945452530381,0.575152839666812,6.375939,2.927706,-113.9247,-2911.813,0.05344621,10.6663949553874,-1.38993811607361,0.0189999993890524
137.713515280054,1.54158301351856,9.492638,4.920032,-187.8057,-1161.628,0.09251104,10.9144673246406,-1.47685098648071,0.00769999995827675
138.238997941407,1.6675762958165,8.034838,4.249129,-95.34908,-764.4927,0.05522202,10.4175735231339,-1.63345277309418,0.0189999993890524
142.668791234063,-0.525767774843978,6.52768,3.738061,-5844.079,-1060.388,0.07087684,11.0946904471679,-4.53546094894409,0.00769999995827675
145.396109890313,-0.0912212082213058,3.296484,1.826179,-526.7521,-796.5699,0.09001952,11.0245536845786,-1.66280329227448,0.00769999995827675
137.999540553097,0.339002326004319,3.726992,2.464415,-7065.206,-90.34628,0.0541497,10.8274646598103,-3.40160775184631,0.00769999995827675
138.151241789277,0.309502969426387,6.406923,3.792706,-6545.962,-2099.926,0.0544089,10.8257180965829,-1.37229466438293,0.0120000001043081
138.579922290389,0.384875174347119,3.886927,2.380647,-847.3494,-362.9808,0.05274107,10.7727026260832,-2.07315587997437,0.0299999993294477
146.957655652356,0.39335310955137,6.939944,3.066343,-300.8445,-860.4058,0.06987419,10.4387699480805,-0.498870313167572,0.00960000045597553
145.992634603744,0.788073236970777,2.993502,1.91004,-559.3777,-1082.111,0.03801033,10.4407087439284,-1.32350981235504,0.00769999995827675
132.720419626985,1.2501168703384,11.55008,5.062381,-1176.865,-549.6104,0.03471375,10.5536897756576,-2.17007064819336,0.0189999993890524
134.503097367892,1.14240802408347,1.322693,0.9990315,-692.6353,-230.3648,0.09317514,10.5564033216841,-7.04179382324219,0.0299999993294477
142.8529272343,-0.352781158865664,5.946006,3.711821,-13759.99,-2006.472,0.04833313,11.0434631406554,-2.67299747467041,0.0120000001043081
136.835807670595,0.10838282254727,4.924913,2.402212,-388.2499,-365.0533,0.09489857,10.6262155437821,-0.761288523674011,0.00769999995827675
139.648238763267,0.0598785230487911,13.10027,4.575703,-413.7862,-3473.635,0.05536574,10.3708241979229,-0.955333590507507,0.00769999995827675
142.538015721167,-0.000372944521679684,1.960731,1.253068,-4602.814,-177.9956,0.07120053,10.804201133308,-7.03513717651367,0.00769999995827675
146.36782503447,0.0674404062150886,2.148055,1.316792,-1032.583,-138.1814,0.09140073,11.1148970795475,-6.82781982421875,0.00769999995827675
139.855231916727,1.05978834595988,1.889071,1.220432,-5319.963,-516.1713,0.08681974,10.988459083104,-3.40160775184631,0.00769999995827675
133.405259618765,1.71766911113931,3.933581,2.380934,-5131.029,-106.176,0.05818928,10.7412986789989,-1.58623242378235,0.00960000045597553
142.263780497142,1.66199530430229,1.376898,1.002166,-173.8588,-5.370338,0.08265319,10.2421375947857,-2.55261540412903,0.00960000045597553
142.205667310783,2.14914574069078,3.297734,1.694789,-408.9573,-49.1832,0.09140199,10.7992287487042,-4.29482984542847,0.00769999995827675
131.072011198631,2.15017913050348,1.635275,1.200616,-497.5519,-67.46722,0.07762498,10.4484422191687,-4.93291616439819,0.00769999995827675
144.341982875055,2.72988436879135,3.725956,2.23419,-274.4711,-52.28127,0.09423524,10.74445758263,-0.918624520301819,0.00769999995827675
145.210045853956,2.68072671533468,1.454794,1.020923,-577.9379,-45.46854,0.09366769,10.5556804017438,-33,0.00769999995827675
145.861665385056,2.76776599668672,4.864001,2.869275,-3799.23,-234.3183,0.05997316,10.7726081377994,-1.75784420967102,0.00769999995827675
141.780457273339,2.43793191751286,6.433361,2.830695,-12.03032,-420.1951,0.09182968,10.3506166011364,-1.01165211200714,0.00769999995827675
130.962838584958,2.71385732767405,8.831871,4.862779,-20129.69,-2819.935,0.02585757,11.0610822458311,-33,0.0120000001043081
132.379622504404,3.24035758903888,9.427245,4.046124,-1123.273,-3343.845,0.06013783,10.5179215906369,-0.565437436103821,0.00769999995827675
131.232718608856,3.42630017418623,14.84289,6.194772,-97.15005,-833.2767,0.06454876,10.6608912472731,-1.2784012556076,0.00769999995827675
138.532982665419,4.02118549811059,3.297873,1.903298,-264.7496,-93.377,0.07270278,10.2074595395286,-1.29956674575806,0.00769999995827675
131.69903715001,2.01836053912299,4.213725,2.822543,-8751.414,-262.2914,0.06002339,11.0588632942512,-4.29482984542847,0.00769999995827675
136.230536846989,2.27220304669891,6.610655,3.092531,-69.60653,-2169.674,0.05751147,10.406829181444,-1.01098895072937,0.00769999995827675
131.177086281716,2.4060341407882,3.29294,1.992543,-322.7506,-568.869,0.07696866,10.4360116089605,-1.28425180912018,0.0299999993294477
133.663755316532,2.69645831075438,1.714342,1.223726,-498.0664,-54.69276,0.08687138,10.3991578489961,-4.74274015426636,0.00769999995827675
143.587853241944,3.25311796704256,7.555019,4.043667,-5446.636,-974.7696,0.08640642,11.1749759097962,-2.66989159584045,0.00769999995827675
135.882004325067,3.27027656990502,4.231111,2.424141,-4286.565,-670.6895,0.09892507,11.0926474587361,-33,0.00960000045597553
137.837256644068,3.66444043667014,1.824622,1.219731,-2071.917,-89.32026,0.07606584,10.5556372387782,-3.40160775184631,0.00769999995827675
131.099468551673,3.1706317604745,2.043602,1.289095,-535.9904,-45.41147,0.09605132,10.7521035863254,-6.61380672454834,0.00769999995827675
133.230418346564,3.49265515803352,5.25931,2.851754,-835.9009,-334.9182,0.09551549,10.6870385795844,-1.02359771728516,0.00769999995827675
135.256772351202,3.70795791794368,10.14965,4.181253,-491.2195,-1537.894,0.08609684,11.026564132698,-1.2651778459549,0.00769999995827675
131.117953790447,3.62683725697441,10.92556,4.272813,-270.9059,-2541.632,0.07810623,10.4870573013086,-0.878659605979919,0.00769999995827675
132.263668451335,4.21333254460997,6.563513,3.749327,-462.5964,-1015.833,0.07861218,11.0117609327899,-1.80829215049744,0.0299999993294477
132.994065547941,4.41616191404107,3.897791,2.313523,-1508.491,-323.9868,0.07175543,10.4762272717785,-1.75784420967102,0.00769999995827675
142.810124808454,5.35992695802029,9.074233,4.578761,-3059.721,-2317.573,0.07451604,10.9368429941631,-2.14255309104919,0.00960000045597553
130.660459283007,4.85376956877555,6.87149,2.924536,-137.2387,-1621.389,0.08682656,10.3590202542276,-0.334658801555634,0.00769999995827675
130.921202512526,4.95408313817007,7.403641,3.550177,-72.12515,-826.6484,0.08946462,10.730866187441,-1.13720631599426,0.00769999995827675
146.280458029987,4.82723069850014,2.350686,1.474357,-994.3354,-13.09426,0.08829585,10.8155559507346,-4.04968404769897,0.00769999995827675
134.343500002208,4.67031452125512,4.087681,2.43311,-1959.2,-736.348,0.07685825,11.1608303399663,-10.2264785766602,0.0120000001043081
140.858526962848,5.38537406257463,7.597681,3.177333,-17.48742,-560.2338,0.06298204,10.2887507184023,-1.10301005840302,0.00769999995827675
133.087255172556,5.93634596993284,16.84218,6.731532,-2024.46,-1763.56,0.03493864,10.2423434245697,-0.927814185619354,0.00769999995827675
127.609899326999,5.24591575813012,4.348317,2.46706,-2714.455,-983.9324,0.06449014,10.8549273015233,-1.10301005840302,0.00769999995827675
130.187743363247,5.67089902305593,2.139019,1.422877,-556.459,-13.10282,0.06208393,10.4944108886672,-9.54635715484619,0.00769999995827675
137.932298609233,1.34910883436737,2.349492,1.586763,-962.3574,-33.98614,0.07061137,10.9903596801581,-1.9734365940094,0.0120000001043081
136.592675676872,1.00419246653651,8.349651,3.739052,-1481.221,-815.7073,0.07121895,10.6923569207432,-2.55132269859314,0.00769999995827675
145.907047422844,3.32208336390886,3.653219,2.308839,-124.3301,-746.2641,0.06182008,10.3326073254332,-1.19983613491058,0.00769999995827675
146.048100234484,4.26163981424403,7.99773,3.901237,-1147.045,-611.1635,0.0909374,11.0295677079364,-1.76338529586792,0.00769999995827675
139.84506028068,4.60799671265333,3.470236,2.243859,-1213.842,-192.8942,0.08861269,11.0353427471395,-1.44676148891449,0.00769999995827675
137.881543099127,4.67040312515635,2.177779,1.51696,-751.3213,-79.82281,0.06929063,10.4725557930377,-2.66989159584045,0.00769999995827675
142.923472626069,4.50002182919842,5.841519,6.207822,-63326.56,-8378.562,0.01805995,10.7132172916562,-33,0.00769999995827675
137.326888764808,0.405902234328707,9.372635,4.256896,-1763.627,-1805.51,0.06933072,10.770373498649,-0.964569628238678,0.00769999995827675
136.173754458501,0.700498584273216,1.637017,1.101066,-1389.939,-22.16814,0.07689579,10.5733447264494,-2.55132269859314,0.00769999995827675
139.979946762773,0.945150246880937,5.424455,3.837312,-28274.48,-2162.834,0.01764133,10.4134103466178,-3.42206788063049,0.00769999995827675
132.129329330469,4.06878882025663,2.489866,1.584474,-5783.64,-390.851,0.07830053,11.1475722867447,-4.96960735321045,0.00769999995827675
133.122904000621,4.04002070484413,2.749186,2.04497,-319.8777,-278.6816,0.07164323,10.5004647473168,-33,0.00960000045597553
137.963580506604,2.45276394951986,1.51025,1.024838,-1968.59,-96.29945,0.09134537,10.6363960386837,-1.98188626766205,0.00769999995827675
135.933625428988,4.24081019497125,0.9355809,0.8134528,-398.4596,-21.94666,0.09461293,10.5797980319246,-4.74709129333496,0.0149999996647239
137.576758918159,4.44042652088983,3.979038,2.795877,-8920.639,-233.3502,0.07467312,11.1350181195219,-4.53546094894409,0.00769999995827675
127.592905440837,3.77694412860096,9.229683,3.531474,-22.37156,-737.9504,0.07007191,10.23492924739,-0.701623976230621,0.00769999995827675
129.308889638489,4.42579678219618,5.402596,3.397925,-4319.61,-3504.36,0.06150788,10.6922857084279,-1.58768165111542,0.0120000001043081
130.943087102392,4.57555975306699,1.36006,1.175641,-1146.481,-177.6494,0.09415825,10.6118135633208,-33,0.00769999995827675
134.206729051962,5.69267143250533,1.768571,1.426721,-423.5236,-231.6087,0.09435981,10.3757760325864,-11.443455696106,0.00769999995827675
133.40819429018,4.22473810581609,9.823739,3.839192,-463.9933,-1923.664,0.09468626,10.8163238445779,-1.26094770431519,0.0120000001043081
146.105551941566,5.76853306531967,5.298027,3.489963,-8849.772,-617.6314,0.04665626,10.7918717069264,-3.42206788063049,0.00769999995827675
144.194084651257,5.95134749663314,2.495309,1.507913,-944.2314,-27.17743,0.09844588,10.7331034819975,-2.55801248550415,0.0299999993294477
128.663599774489,5.75726515517361,10.85576,6.022872,-5487.1,-4808.658,0.04627293,10.9864376210047,-1.5065313577652,0.00769999995827675
129.921657822984,5.64574505912004,4.089831,2.029306,-13.26793,-312.4926,0.09877709,10.4761289237328,-0.930823028087616,0.00960000045597553
146.51281767756,-0.84578295276744,5.765406,3.515187,-6833.976,-2902.802,0.06490172,11.0630936967512,-1.45263171195984,0.0299999993294477
142.024921945799,-0.444172181729416,8.741776,4.447935,-182.0397,-407.0999,0.07071101,10.937978892506,-1.80829215049744,0.0299999993294477
142.506332687213,0.395972609301133,2.192724,1.507041,-448.4714,-46.41218,0.05701215,10.4333280592946,-1.74138498306274,0.00960000045597553
135.539505526383,1.22605497339203,29.66305,9.755663,-1021.955,-5482.68,0.05696004,10.7208532154093,-1.09002089500427,0.00960000045597553
146.963516028104,-0.759331579980715,1.336496,0.9658822,-447.3278,-21.65666,0.09708638,10.3656950388221,-3.40160775184631,0.00769999995827675
140.687241402063,-0.348833361859775,5.221416,3.530008,-17019.46,-1067.316,0.05826412,11.0433397556421,-3.40829801559448,0.0299999993294477
146.588824133516,0.172610229106677,3.192079,2.076468,-482.9768,-959.2571,0.05742602,10.4563270076575,-1.98188626766205,0.00769999995827675
141.178958693029,0.594143003193727,1.220048,1.015791,-375.476,-56.4624,0.08437696,10.7557666221158,-2.05692338943481,0.00769999995827675
130.577610040814,0.941608729780661,7.240791,2.932735,-10.42643,-567.7681,0.07658235,10.2678467941465,-1.98188626766205,0.00769999995827675
142.270577189783,1.16535092805002,11.12674,3.83163,-30.40297,-481.3305,0.09307266,10.5726187080947,-0.844882369041443,0.0120000001043081
145.006161355079,1.55009941435933,1.498265,1.193743,-1661.639,-96.41944,0.09238296,10.8168228514578,-2.55132269859314,0.00769999995827675
142.409894324825,2.04071098956798,2.05968,1.257841,-1699.655,-89.72912,0.08373582,10.9511229624619,-33,0.00769999995827675
142.903252997248,1.98892674310731,3.078631,1.653776,-3222.851,-155.1629,0.03660105,10.2771869426859,-3.42206788063049,0.00769999995827675
144.176186230115,1.33800611826023,16.23754,5.848586,-262.7201,-2242.382,0.05899571,10.7411550442077,-0.920697391033173,0.00960000045597553
134.258045961977,1.44512486341847,13.43211,5.292024,-364.2011,-2657.784,0.07054612,10.8826158565587,-1.2784012556076,0.00769999995827675
134.466049402424,1.44322241431956,2.215541,1.263649,-2195.398,-135.5719,0.07185406,10.7682306080484,-7.81539011001587,0.00769999995827675
141.64840900056,1.78674990759079,2.236702,1.345154,-1931.602,-27.33681,0.05917703,10.5805558258447,-3.42365455627441,0.00960000045597553
131.307412537165,2.32388782529988,9.046786,3.630956,-114.3098,-751.59,0.07728849,10.2090176470208,-1.08883309364319,0.00769999995827675
143.874327368814,3.35806078208549,3.879164,2.384456,-2636.078,-241.6078,0.08710241,11.0722423775139,-4.74941349029541,0.0299999993294477
135.436275580135,3.38575679202851,8.985855,4.568891,-427.7266,-5702.37,0.05488825,10.8831584010651,-1.28057014942169,0.00960000045597553
137.610361055863,3.40924736925841,3.249673,2.033373,-509.2211,-118.0914,0.09591855,10.8316935647427,-1.54553616046906,0.00769999995827675
138.446864537105,3.49600374631416,1.09929,0.9321755,-485.9049,-1226.627,0.09958038,10.36121869606,-1.75784420967102,0.00769999995827675
141.282903443698,3.73127017222163,7.92406,3.598716,-78.41945,-355.8919,0.09636687,11.1324209796982,-1.80829215049744,0.0299999993294477
142.887265106647,3.83766838429079,1.649298,1.176817,-2436.47,-296.4129,0.08898836,10.7896888933949,-6.2781777381897,0.00769999995827675
145.932193890622,2.94986589442712,9.25388,4.79095,-296.5188,-37.44032,0.07272802,10.8240928075075,-1.80829215049744,0.0299999993294477
131.080606795517,2.83509732309986,1.232446,1.199078,-382.7937,-44.48933,0.07667418,10.6282512137674,-8.86140155792236,0.0120000001043081
142.397907637438,3.51832704732294,2.429602,1.316524,-5388.974,-1373.149,0.05927287,10.4992754174635,-4.74274015426636,0.00769999995827675
138.304662439617,4.12289632798404,2.29265,1.534138,-3093.069,-206.8667,0.08779879,11.0965655798044,-10.2887754440308,0.00769999995827675
138.636423140001,1.23724279766996,15.54441,5.167127,-1692.814,-3479.719,0.05568597,10.7296680663615,-1.01479029655457,0.0120000001043081
140.293426859858,2.20123192532957,12.5663,5.762148,-1067.272,-1659.431,0.0504077,11.0414860563641,-1.80829215049744,0.0299999993294477
141.191486874662,2.89756266439619,2.588789,1.792075,-1906.096,-481.786,0.08824131,10.9289996662375,-1.13720631599426,0.00769999995827675
137.040754120922,0.492249654506292,2.077445,1.274503,-280.3718,-92.29424,0.07757497,10.2385872172029,-4.74411392211914,0.00960000045597553
139.672646712833,2.02515792421057,2.872102,2.223709,-7196.365,-1430.509,0.08703253,11.0161905181687,-1.7608470916748,0.0120000001043081
140.565799758988,4.0826310393,2.44403,1.976694,-1322.553,-610.3325,0.05701054,10.5742825743237,-33,0.00769999995827675
141.578784444176,4.80196877230228,4.14554,2.084269,-29.97054,-253.9333,0.09041544,10.3121909776598,-0.961792767047882,0.00769999995827675
141.736510469849,4.75226884012719,2.956542,1.830238,-644.3306,-256.3698,0.09035372,10.7558109130693,-1.16091024875641,0.00769999995827675
134.41939831376,1.00258793917066,2.602203,1.992446,-1864.943,-403.5025,0.0700042,10.6885840056841,-3.42206788063049,0.00769999995827675
134.52994877466,1.10465559530981,2.849943,1.991948,-1226.857,-431.7729,0.07255365,10.8061377327705,-6.82023668289185,0.00769999995827675
146.571322012569,-0.957206943582653,12.20492,5.778153,-451.8183,-1482.855,0.06518305,10.9780349052268,-1.42060160636902,0.00960000045597553
142.441331236983,-0.608151871502435,8.188494,4.055138,-3499.37,-3014.103,0.05397984,10.7885182278711,-1.27775776386261,0.00769999995827675
146.891579055536,-0.512664393618834,2.259353,1.31237,-131.2729,-106.5372,0.08389291,10.8494409515129,-2.28298377990723,0.00960000045597553
145.702755849893,-0.0481914776681148,0.2065815,0.3082878,-8.950618E-13,-1.240896E-12,0.09832241,10.5576540177197,-0.42752793431282,0.00769999995827675
146.165601142076,-0.0641431119018213,1.112136,0.8389148,-1010.296,-102.7817,0.0632066,10.3852558968421,-3.40829801559448,0.0299999993294477
142.048564917289,0.365595918357051,5.89092,2.868129,-1242.114,-229.8973,0.07423065,10.7167461055228,-1.58623242378235,0.00960000045597553
145.759712331706,-0.813885950144194,2.585071,1.96828,-5059.152,-1085.353,0.06763429,10.7895757345004,-3.40293836593628,0.00960000045597553
143.606648200468,-0.255200602977979,1.940069,1.210323,-4910.563,-766.2996,0.06210301,10.5049284478905,-6.28481912612915,0.0299999993294477
146.82612276892,-0.337518549535378,12.61883,5.422209,-24.75228,-369.9996,0.06295811,10.5057602939344,-1.74396908283234,0.0149999996647239
142.609932863366,0.0632761894182234,3.001514,1.941325,-426.0562,-2415.915,0.05446416,10.3764763195202,-0.701623976230621,0.00769999995827675
140.827889263489,1.58310237665606,4.499135,3.444135,-16618.8,-2060.072,0.02602712,10.3499070594645,-2.55132269859314,0.00769999995827675
141.596832239665,1.58175616063429,2.873877,1.821271,-5058.589,-227.4382,0.05638255,10.8113400213327,-3.38042449951172,0.00769999995827675
142.072327155177,1.65040718239544,1.365481,0.9765493,-704.0699,-24.84169,0.09834044,10.7519752603969,-11.443455696106,0.00769999995827675
136.464856428568,2.0739164735881,5.555848,2.818158,-759.9446,-1356.995,0.09300034,10.6858124149055,-0.565437436103821,0.00769999995827675
128.977014964994,3.64748258247649,9.615715,4.429121,-414.6938,-2414.086,0.06775418,10.7303092897177,-0.896270513534546,0.00769999995827675
132.308753914857,3.93376969377534,3.297022,1.963454,-101.7246,-805.6766,0.05872738,10.3552380179877,-1.13720631599426,0.00769999995827675
137.434924232141,2.35037208984331,4.201352,2.550785,-4981.813,-866.8553,0.05451996,10.8543147176249,-6.04330968856812,0.00769999995827675
136.889314493585,4.28327107919952,1.067578,0.802959,-890.6354,-92.61595,0.09506024,10.4227886687482,-3.40160775184631,0.00769999995827675
146.64228612046,5.11504930957163,8.727568,4.644398,-3715.208,-3326.209,0.06093007,10.8119447751065,-1.01614248752594,0.00769999995827675
127.745162168748,3.69400918133904,6.542612,3.523484,-1101.602,-1874.977,0.09805038,10.9542761219555,-0.73164027929306,0.00769999995827675
129.318624331881,3.93501505425568,2.418737,1.907784,-4770.123,-1032.645,0.06348244,10.5201584698646,-2.55132269859314,0.00769999995827675
130.590333702544,4.01989428556308,5.838579,3.097577,-339.141,-394.9599,0.07802109,10.7786426577089,-1.59178829193115,0.0299999993294477
135.20414846994,4.60408549141012,2.168472,1.481146,-1000.902,-16.02438,0.09498046,10.9889973240235,-2.16921186447144,0.00769999995827675
139.979838297549,5.4959943060957,6.895025,3.860714,-96.50822,-772.3203,0.07541297,10.6417125253039,-1.51264643669128,0.0189999993890524
145.83537354166,5.99516977717688,1.1738,0.9707426,-286.7751,-26.46379,0.08921388,10.4204499003301,-33,0.00960000045597553
128.094869391485,4.55528493032288,4.38017,2.444864,-6280.376,-209.269,0.06391018,10.7832221932782,-4.74274015426636,0.00769999995827675
131.777020595739,5.00209987051252,1.475925,0.9900773,-1201.048,-30.70068,0.09707849,10.6730760391776,-3.36617708206177,0.0299999993294477
140.393638296918,5.85862172620643,2.174908,1.585209,-1835.968,-72.44966,0.07445322,10.6379539764754,-33,0.00769999995827675
132.876857171603,4.16045500002895,5.877131,2.879578,-38.82342,-491.1685,0.05770753,10.4619358517728,-1.18323612213135,0.00960000045597553
138.580580743002,4.6487528321043,2.966261,2.005286,-2016.549,-313.0765,0.08756762,10.928152118111,-6.2781777381897,0.00769999995827675
133.756204011116,4.5087247933136,4.966999,2.696888,-1058.051,-482.4202,0.07373207,10.9286831437404,-1.61575770378113,0.00960000045597553
128.625937236164,4.51838327422202,3.023154,1.89235,-316.2223,-79.57136,0.0625431,10.5540859605561,-1.94437730312347,0.00769999995827675
133.712414605267,4.92005942882366,8.670813,3.942873,-582.5852,-1870.185,0.07693445,10.7743417685274,-0.783242881298065,0.00769999995827675
134.661824097094,5.07826385997427,4.109597,2.295896,-361.0069,-50.0043,0.06620632,10.5943409412294,-1.50775170326233,0.00769999995827675
